gene	0 somites	05 somites	10 somites	15 somites	20 somites	30 somites	larval-2dpf	larval-3dpf	larval-5dpf	larval-10dpf
znf977-1	8.433669939	29.42594968	17.5871199	16.44835477	35.61375868	32.13066059	82.92328492	106.7266919	72.89272818	65.7629783
znf979	2.222976009	9.718357995	6.649618704	4.597067977	11.07673396	6.505270886	131.0782857	8.348104445	18.72485996	7.245146525
znf980	25.74530305	134.7622446	85.48644753	27.21066535	51.03499167	62.16514943	75.33800584	61.53522977	65.51267983	33.78867685
znf980-1	9.641393079	52.32480198	41.04080607	58.65325127	38.21706937	94.83787993	45.44988277	74.18320848	98.64359725	33.22852763
znf986	152.2100129	680.7417422	329.6079906	247.273081	347.9297561	436.3819036	623.4952901	713.9782601	524.7848085	244.889428
znf987	2.413272342	13.70525768	7.501804937	7.37874533	5.494237054	17.69992018	120.8417712	32.43221777	30.61298245	11.54608336
znf988	1.983018325	3.518906574	3.940817989	3.556572067	8.962921581	8.262997186	105.9400307	35.61288073	20.75020479	9.456098225
znf993	4.203932278	10.49806439	29.9263719	15.53804204	11.33779797	38.28224342	101.0106892	76.07582875	68.21140048	11.08933605
znf993-1	0.300196727	2.498267914	1.877099422	1.273726086	3.93883366	3.152485389	17.07474672	3.172030783	4.931628717	0.731796568
znf994	3.455676973	9.14052857	8.481438116	7.907963516	12.10940117	27.81869871	115.3546672	57.99361468	43.07540621	18.65743851
znf995	13.51609858	50.68225569	41.14846508	14.40108609	21.56698885	18.97723668	29.98705564	15.54784577	19.23541613	6.1295291
znf995-1	36.09135686	129.1331635	93.45460977	51.54148005	55.3320643	48.34825053	40.99729363	79.9130783	19.64612752	12.93063673
znf997	1.753860871	5.354421275	7.357908675	5.159396868	1.011200558	8.918846186	7.766552333	14.22393642	17.67529203	6.771680697
znf998	2.400935456	8.440312343	3.387339012	4.009736214	5.327548806	4.658498359	9.648515957	34.6197304	26.26823423	7.038626664
znf999	104.0427667	551.3537255	164.1353366	121.4376712	247.212529	144.1574293	126.0401447	220.3811872	215.6725534	89.36921275
AL935186.1	0	0.381865808	0.209555744	0.429239789	0.903710586	1.589425363	10.61839176	6.01076731	6.062475052	6.270281909
AL935186.10	8133.037344	14142.43583	5842.116361	36966.50599	54506.74403	45082.87383	124851.6244	19849.11174	65582.12245	11094.719
AL935186.11	753.7186199	1058.288857	2027.631457	1081.350835	3414.879823	1272.655255	5168.607977	1108.250234	2047.705907	371.3749875
AL935186.2	238.0763633	212.5843247	189.7072919	318.8545107	617.4559106	333.3119249	1315.144083	526.9372232	245.6979646	121.0680127
AL935186.3	0.139922764	0.470819164	0.386727488	1.615481694	1.786692338	1.393420601	2.154405643	13.67275357	31.74200941	4.537580686
AL935186.7	11.71310205	5.10911791	17.61581721	15.12624778	77.9456208	22.11902095	261.9000339	61.73285928	73.38028197	45.75412106
AL935186.9	21.26687645	10.57120776	33.76107031	17.65241454	115.2446106	30.47891421	271.6268403	74.76991891	97.08733041	81.32591239
AMDHD1	1.795029509	5.024649279	4.156978366	4.512850812	7.996251887	17.79899452	243.3544627	452.5952513	1194.912254	316.5946528
ANPEP	1.055289819	5.130221575	7.450606151	20.75063145	16.14117026	253.101674	5794.797143	8547.313907	12222.28907	4346.769666
BX000524.1	0	0	1.146417698	2.633042613	0.116603109	4.935636395	0.698129019	6.216375252	14.2196975	4.80291384
BX000524.2	0	0.206521953	0	0.53316275	0	0.508640328	1.333333442	6.768291307	14.66791641	1.949625467
BX004857.1	0.326666696	0	4.713104066	0.847374084	7.750115746	4.555017194	3.5923222	25.77701664	90.81365902	115.5435554
BX005156.1	0	0.936026436	0.435817602	0	1.359424176	1.017269734	0	0	5.559187706	0.914076819
BX005156.2	0	1.216317865	4.089261443	1.505223707	2.240818387	1.807316176	0.990982067	2.68623374	11.74971738	10.52356037
BX005156.3	0	0	0.53889643	0.263678326	0	0.34985826	0	0	0	0
BX005336.1	2.175183418	8.009351639	23.11500386	12.21750344	9.562887563	23.00097012	52.24940391	60.00390698	178.109416	130.7778941
BX005336.2	63.57805614	70.41095903	0	23.24949742	117.2096502	109.7081237	0	0	25.86578691	17.55885138
BX005336.3	103.9614532	125.7826011	368.9497718	182.0432304	188.2597821	655.5071631	177.5962199	491.6092889	135.7322982	156.4019326
BX005336.4	3.048943409	1.619694681	0	3.2921359	13.26724505	6.181991367	0	0	25.90182392	26.55125644
BX005376.1	1.084266766	8.449344237	1.037306426	0.104634248	6.356159015	7.614863883	11.03585122	39.45056272	57.99238851	65.66652058
BX005417.1	0.730559595	7.080542662	2.194353327	0.573450322	4.912464348	77.85465135	1475.217665	5098.09073	5082.939332	7613.508367
BX005417.2	3.413771724	6.876619995	4.631901971	9.009047642	11.37799056	26.68049589	64.89632184	160.375129	128.1723368	91.53754841
BX005417.3	0	0	0.679253852	1.063084299	0.520279945	0	3.184250066	1.566470328	8.954352821	3.925395551
BX005456.1	0	0	0.172613182	0.722781394	1.085789486	2.883960642	0	13.66147521	26.42211486	8.972849933
BX088547.1	1.224566202	4.086885707	0.569060837	0.368650013	2.356979258	1.066654243	0	2.317359368	0.596729916	2.259352811
BX088559.1	0	0	0	0	0	0	0	0	0	0
BX088583.1	3.09051814	4.437659826	4.773545768	5.787038664	1.864519504	15.53334383	3.62948239	5.945422835	28.82537057	1.894771668
BX088583.2	8.13238909	16.35487093	35.86100933	10.27090194	57.56062578	13.62438831	34.35670309	86.43264079	76.52415007	33.39558159
BX248243.1	0.980712936	2.532300753	1.005844452	0.138896599	1.229212819	0.984643882	1.669727772	0	2.027163976	0.543892094
BX322601.1	0.572068187	1.063494132	1.82927542	1.525029417	2.583268555	0.411837441	3.034425271	9.470564618	5.831335156	11.26724102
BX322792.1	0	0.202163154	2.891859637	0.229932631	2.647221248	1.697849221	8.442073918	14.52157457	25.32904606	59.03760051
BX322792.2	0	0	0	0	0	0	0	0	0	0
BX323006.1	0	0	0	0	0	0	0	0	0	0
BX323006.2	0	0	0	0	0	0	0	0	0	0
BX323006.3	0	0	0.178817304	0	0	0	0	0	0	0
BX323006.4	0	0	0	0	0	0	0	0	0	0
BX323006.5	0.183732353	0	0.537316167	0	0	0	0	0	0	0
BX323987.1	0	0	0	0.131181935	0.545922861	0	2.330991644	1.260557135	0	1.505570659
BX324230.1	0	0	0	0	0	0	0	0	0	0
BX324230.2	0	0	0	0	0	0	0	0	0	0
BX465195.1	0	0	0	0	0	0	0	0	0	0
BX465195.2	0	0	0	0	0	0	0	0	0	0
BX465195.3	0	0	0	0	0	0	0	0	0	0
BX465195.4	0	0	0	0	0	0	0	0	0	0
BX465195.5	0	0	0	0	0	0	0	0	0	0
BX465195.6	0.3494349	0	0	0	0	0	0	0	0	0
BX465195.7	0	0	0	0	0	0	0	0	0	0
BX465195.8	0	0	0	0	0	0	0	0	0	0
BX470137.1	0	0.239601315	0	0	0	0.249856357	0	0	0	0
BX470137.2	0	0	0	0	0	0	0	0	0	0
BX511131.1	0	0	0	0	0	0	0	0	0	1.013582009
BX548011.1	0	0	0	0	0	0	0	0	0	0
BX548011.2	44.88518033	109.8620487	83.26145746	221.7447035	641.2088966	568.29068	16711.32787	2529.548347	12071.74368	5432.750513
BX548011.3	0	0.581350711	1.028901641	2.631143866	2.626272272	5.467984767	14.95450678	7.451161572	32.00872732	28.05409214
BX548011.4	1.839249952	1.697721269	4.498272353	1.521761344	6.430909081	2.133610255	56.75495806	4.612433764	22.64207132	1.523733222
BX548011.5	0	0	0	0	0	0	0	0	0	1.029548072
BX548011.6	0	0	0	0	0	0.5300822	0	1.628929725	0	0
BX548059.1	0	0	0.253845761	1.092104798	0.831541306	0.679656178	5.29997975	22.42265069	115.9546627	63.04245288
BX649308.1	0	0	0	0	0	0	0	0	0	0
BX664606.1	0	0	0	0	0	0	0.564971763	0	0	0
BX664606.2	0.164598229	0	0.214059438	0.306184923	0.583194585	0.371126386	0	0	0	0
BX855614.1	104.7691766	645.7671523	296.4688641	441.9181801	546.2728143	798.4633705	1502.766645	2344.606533	1978.644162	1224.650879
BX855614.2	4.182092008	19.59590913	12.52138519	6.631278344	17.08379191	10.40565907	44.33888747	57.31058542	30.84314571	24.42866258
BX855614.3	27.56147004	121.8747069	65.25315124	132.2089175	141.0561789	219.5493308	509.7668107	864.2275836	268.684038	348.6183928
BX855614.4	67.98464217	243.6927572	190.5357657	225.3712067	251.5319845	293.5444805	549.3236454	1041.893907	620.9043369	420.4274328
BX890598.1	0.248991594	0	0	0.156998177	0.443349067	0	0	0	0	0
BX897747.1	0	0	0	0	0	0	0	0	0	0
BX908777.1	0	0	0	0	0	0	0	0	0	0
BX908777.10	0.817614742	0	0.161563944	0	0	0	0	0	0	0
BX908777.11	0	0	0.179681592	0	0	0	0	0	0	0
BX908777.12	0	0	0	0	0	0	0	0	0	0
BX908777.2	0	0	0	0	0	0	0	0	0	0
BX908777.3	0	0	0	0	0	0	0	0	0	0
BX908777.4	0	0	0	0	0	0	0	0	0	0
BX908777.5	0	0	0	0	0	0	0	0	0	0
BX908777.6	0	0	0	0	0	0	0	0	0	0
BX908777.7	0	0	0	0	0	0	0	0	0	0
BX908777.8	0	0	0.285608194	0	0	0	0	0	0	0
BX908777.9	0	0	0	0	0	0	0	0	0	0
BX927130.1	0	0	0	0.386936059	0	0.473022955	11.77567691	7.443397788	41.31641977	29.45743637
BX927130.2	0.187603176	0.484872012	0.635544948	0	0	0	0	0	0	0
BX927130.3	0	1.992915285	1.181391946	2.298523137	0.588043019	2.656012917	7.237977328	12.09430014	101.5937967	31.99072434
BX927130.4	12.60487112	82.88586424	91.61095495	13.2545023	23.14532673	16.96232508	79.19397338	46.87228248	63.89257351	36.11315649
BX936384.1	0.655895793	0.526875743	0.858926113	0	1.184432085	2.448206939	1.948754806	12.99608175	19.42179123	65.82361167
BX936384.2	0	0	0	0	0	0	0	0	0	0
BX950220.1	0	0	0.1515473	0	0	0	2.34576619	1.811594404	1.886080777	0
BX950220.2	0	0	0.208055924	0	0	0	0	0	0	0
BX957252.1	0.313895988	2.860682869	2.854118931	0.468055272	3.475916406	4.416241654	81.89307063	12.03881449	7.298214102	2.14316325
BX957252.2	0.18032314	0.315183429	0	0	0.170424513	0.34228993	0	0	5.778371936	6.364346268
BX957252.3	1.295327815	10.27003505	16.62832847	9.138766463	8.068259365	10.91726643	1.222045654	63.10504906	157.1755764	94.40983297
BX957276.1	0.534109739	1.653578833	2.265784732	0.394457357	0.259679561	2.597284509	7.911593628	10.31382733	6.066024118	10.15821069
BX957278.1	2.617568006	8.754398564	32.52168347	9.15914371	67.83835212	32.57848343	383.1015517	151.133448	584.9522652	98.95554548
BX957347.1	0	0	0	0	0	0	0	0	0	0
BX957347.2	0.127181151	0.273762588	26.75403794	0.441852234	0.548874228	22.67266519	0.899928056	1.441753158	33.74674616	9.508926402
C7H11orf68	343.7282002	1811.691983	1024.555934	1655.342884	1477.564247	1913.540434	1731.636197	3528.454371	2523.006543	1205.907577
C7H20orf27	1052.984676	1609.618633	1583.184776	1035.957446	1284.993849	835.7107943	2532.247371	1536.254742	2898.145455	1651.895832
C7H4orf54	1.60193094	5.988041774	6.14526444	17.23508851	8.837003752	90.01055551	127.9610121	112.9038931	172.0582445	121.5865456
CABP4	0	0	0.511109012	1.134747674	0.364927222	1.150452225	3.79215565	5645.869532	749.777262	19228.80896
CABZ01002702.1	0	0.170505876	0	1.104369876	1.058203399	0	0	0	0	4.901960878
CABZ01007794.1	0	0.18533276	0.486401509	0	0	0	0.528234146	0	0	0
CABZ01007829.1	0	0	0	0	0	0	0	0	0	0
CABZ01015815.1	96.13866017	415.3593688	271.9914742	205.6407781	396.5423508	339.3305493	663.2747532	1847.151899	2583.674247	1382.935182
CABZ01015815.2	13.7943213	81.04777739	31.79767286	42.07842294	101.3835397	79.61769302	272.9222214	211.9893687	172.1835497	91.1038321
CABZ01015815.3	15.18304596	63.40316212	26.28921746	9.807946277	48.96760596	4.661390231	28.29621176	38.7922343	22.40154963	40.96818345
CABZ01015815.4	13.6398228	78.69983453	32.12735098	36.07314848	53.73689791	47.00212471	77.77982973	118.9966246	132.769638	42.10152739
CABZ01015815.5	28.13423763	139.0236215	112.895707	53.58231347	79.31306691	118.0424997	500.5586613	339.8054358	334.9379963	187.3785993
CABZ01021433.1	195.1126846	1108.603222	628.1152211	973.4869656	798.0019056	1573.167728	2313.339344	4958.810803	2105.195407	2430.816074
CABZ01021435.1	0	1.721341403	0.976813857	0.893318661	3.223763644	2.482798685	9.967498792	13.33053235	38.94848376	3.769354977
CABZ01030278.1	0	0	0.255733797	0.377914665	0	0.186285647	0	0	7.465394692	68.08496831
CABZ01030282.1	0	0	0	0	0	0	0	0	0	0
CABZ01030291.1	0	0	0	0	0	0	0	0	0	0
CABZ01030291.2	0.264110939	0.203719924	1.320663761	1.197461396	2.445634764	1.408664974	0.505586762	6.382378741	0	1.849167196
CABZ01030292.1	0.40936918	0.206496369	3.389242347	0.843329724	0.258364573	0.211855437	3.543586047	0	0	0
CABZ01030292.2	0	0	0	0	0	0	0	0	0	0
CABZ01033540.1	28.95902132	132.0452419	42.08303658	52.82330869	63.33904278	84.87217651	78.29082582	63.72248567	59.27882527	10.02920532
CABZ01040626.1	0	0	0	0	0	0	0	0	2.656024131	0
CABZ01043953.1	0.425330056	22.48029325	13.4340472	27.5406754	26.06269766	117.9679814	380.1046585	314.6118742	579.8715056	233.95474
CABZ01043956.1	0.246925798	0	0	0	0	0	0	0	0	1.004318605
CABZ01054391.1	1.206821712	2.786290206	5.32144403	6.322316419	19.57329692	14.78283373	142.5710435	101.0282088	417.3090941	97.22465324
CABZ01054394.1	18.1819875	62.88114648	47.06377482	57.83918997	71.91630568	99.18238677	141.0449358	345.5482182	279.1140006	254.3605392
CABZ01057506.1	0	0	0	0	0	0	0	0	0	0
CABZ01066312.1	12.6973809	59.11092291	47.96970479	124.7358391	234.1408872	511.1596875	814.83777	2506.867232	1499.904458	1734.754637
CABZ01068273.1	6.95986647	28.03104835	22.35299654	36.01535301	59.1233972	90.7948368	126.298571	267.5150226	149.6004086	44.03839618
CABZ01068273.2	0.243273484	0.191990175	0.33677238	0	0.858504412	0.101145988	6.203830363	3.281110288	5.073348776	2.561475695
CABZ01068862.1	0	0	0	0	0	0	0	0	0	0
CABZ01069020.1	21.59675332	75.89627135	48.4915868	76.55409183	90.58534794	160.683953	321.9209866	739.526399	400.6053632	245.8431802
CABZ01069022.1	15.52771847	51.4394007	27.14761971	29.30998771	45.55225309	54.3057655	139.8322182	351.7889756	404.5006576	237.2906761
CABZ01069022.2	5.046390125	7.831709121	8.96722171	7.248171465	16.77583616	10.86805426	31.27549315	112.487832	8.69857731	44.53417385
CABZ01071909.1	14.40611652	29.01901554	76.81310447	113.8736494	56.17480484	111.5982494	197.7406367	339.2798264	295.2930141	184.8358035
CABZ01072523.1	0	2.344641702	0.569733223	0.98824199	1.355128908	20.44817692	40.99605364	250.4729775	61.16921944	102.2397292
CABZ01075274.1	0.930304375	2.820880564	1.682269991	0.428116136	2.414090328	3.115069139	7.584928181	21.05428505	67.13020656	53.27349123
CABZ01077399.1	0	0	0	0	0	0	0	0	0	0
CABZ01078039.1	0	0	0	0	0	0	0	0	0	0
CABZ01079347.1	0	0	0	0	0	0	0	0	0	0
CABZ01087415.1	1.924926728	7.837572031	13.83119409	4.067391427	13.87115272	21.45934778	154.1619513	276.1545593	565.009429	397.3395367
CABZ01112025.1	0.144085981	0.736353307	0.357859927	0	2.9384417	3.694541503	79.02119661	75.09616805	68.784292	30.26755337
CABZ01117780.1	0	0	0	0	0	3.737332118	12.81520242	566.0391163	74.19255382	489.6915696
CAPN1	18.63201355	95.88747585	65.09036541	133.6551901	199.0978748	732.1440017	1956.570146	2812.700659	6638.342789	1790.320591
CCNB1IP1	0	1.957588978	5.22700318	2.88332942	3.602927893	3.744525929	3.766702291	7.315235041	2.134016434	23.90693838
CPNE8	5.726262831	59.80229232	14.53233072	16.46837025	148.6746363	155.5456162	1525.669286	3370.996311	7251.609422	7365.155932
CR318599.1	0	0	0	0	0	0	0	0	0	0
CR318599.2	0	0.205031479	0	0	0	0	0	0	0.928418877	0
CR318646.1	0	0.147749767	0.162598977	0	0	0	0	4.78579418	12.49986057	10.9981578
CR318646.2	0.34612857	0.780174508	0.61384347	1.399555386	0	0.391144504	11.28790571	5.268131559	0	2.583979448
CR318646.3	0.443184171	0	0.15939049	0	0.310067886	0	4.329199327	5.85204714	0.997009016	0
CR318653.1	30.76347501	239.220145	75.72709899	49.40491524	39.3978882	69.76178482	134.140443	53.2463092	126.6911443	51.21452628
CR339062.2	0	0	0	0	0	0	0	0	2.336448575	0
CR376730.1	0	0.597185532	0.113358124	0	0.504979748	0.384805391	0	5.884546185	0.943218274	3.376106459
CR376730.2	0	0	0	0	0	0	0	0.969649975	0	0
CR376730.3	0	0	0	0	0	0	0	0	0	0
CR382283.1	0	0	0	0	0	0.738509346	4.013384469	23.20290117	27.66863717	12.7561231
CR383683.1	0.683344732	1.026090143	0.840700387	0.722159035	0.750692574	2.053250328	1.059434235	0.95520101	16.0846287	14.4235564
CR383683.2	0	0.17249409	0	0	0.417407908	0	2.513194142	0	0	0
CR388145.1	0	0	0	0	0	0	0	0	0	0
CR388156.1	0.220594735	6.182815374	0.912403551	1.762118107	0.301295558	0	2.307255254	13.37448934	8.116025309	0
CR388378.1	47.55954137	175.1285129	75.79037675	67.82337851	169.2773935	99.50228693	493.8476868	360.2089361	467.1577533	278.0639458
CR388378.2	0	0	0	0	0	0	0	0	0	0
CR388378.3	0	0.268139675	0.271672706	0.346101361	0.575472678	1.647585753	0	0	0	11.82600615
CR392330.1	0	0	0.187494134	0	0	0	0	0	0	0
CR627485.1	0	0.993425551	3.429054802	2.333244205	0.516575926	2.151282559	3.119005942	9.079462862	33.5662265	0
CR759816.1	0	0	0.175904608	1.460825777	0.600173661	1.020319656	14.28534336	88.66095439	11.74470628	29.16981706
CR759907.1	2.414428689	1.321801743	0.552282041	0	0.19429548	0	0	0	0	0
CR759907.2	0	0	0	0	0	0	0	0	0	0
CR759907.3	0.160356618	0	0	0	0	0	0	0	0	0
CR788316.1	0.13775242	0.60481978	0.831661802	0.962115307	1.400040608	0.525336596	0	3508.32876	15743.59873	7240.441108
CR788316.2	0	0.165027383	0	0	0	0	0	89.77322688	852.2057005	441.6170005
CR788316.3	1.75654871	21.20530299	10.28547149	20.00740213	16.30099778	29.69247541	92.64508919	58.61289349	76.51079794	42.28207343
CR788316.4	0	0	0.231005583	0.146991799	0.207589471	1.332680223	0	139.5254089	1747.253428	669.0353022
CR788316.5	0	0	0.368337687	0.191647985	0	0	0	0	0	1.22819944
CR847899.1	0	0	0	0.559382311	0	0	0	0	2.49875042	1.868460371
CR847899.2	0.29860093	0.570465476	2.318237193	1.588149475	1.851632188	5.890338601	1.613989339	10.00450021	36.08633314	25.55547392
CR847996.1	0	0	0	0	0	0	0	0	0	0
CR855393.1	0.173154175	1.2208869	0.481019349	0.495256048	0.907126737	1.176466283	6.006819369	2.709694257	4.148380199	0
CR855393.2	0	0	0	0	0	0	0	0	0	0
CR926130.1	0	0.386478983	2.55976874	0.154382926	5.74188588	1.021112276	65.57433999	251.2740454	3404.79355	2016.203551
CR926130.2	0.333500056	0	2.210341582	0.308765861	4.371769253	2.479303531	494.0038091	636.5043586	5154.375763	4160.127534
CR926461.1	0	0	0	0	0.122292736	0.971545712	0	0	2.156101771	0
CT027762.1	0.172607224	0	0	0.228566202	0	0	0	0	0	0
CT027807.1	8.97413077	79.79235071	20.29689652	29.75554506	25.06726068	56.71921355	278.6850287	45.06285846	114.4099984	128.6492333
CT030012.1	0	0	0	0	0	0	5.369358689	1.305312596	0	2.503755663
CT030017.1	0	0	0	0	0	0	0	0	0	0
CT030017.2	0	0.25570217	0.277638968	0	0	0	0	0	0	0
CT030017.3	10.99853581	33.05553052	26.16366219	50.23412437	51.11880449	91.35804712	338.9843298	258.4918329	488.35937	102.5856065
CT030046.1	0.156030573	0.465855473	0.13808339	0	0.859605756	0.544691982	3.156016432	5.706880894	2.509180728	3.698677462
CT030144.1	0	0	0	0	0	0	0	0	0	0
CT030144.2	5.141543021	32.92192416	25.58280715	33.47960364	24.01320671	48.00628555	103.0799563	97.84599308	378.194683	81.71934588
CT573234.1	4.232881069	11.04461499	25.80589132	10.22024176	4.672924259	22.83747615	89.91255809	62.31444199	72.48208309	35.60719695
CT573787.1	0	0	0	0	0	0	0	0	0	0
CT573787.2	0	4.164419167	0.577520821	0	0	0	0	0.512373882	0.97323594	3.306402188
CT573787.3	0	0	0	0	0	0	0	1.493428965	0	0
CT737123.1	15.84383719	96.83432962	28.84544805	17.9696196	192.6154616	84.60393874	18.8029573	384.2339259	939.4488765	250.0866874
CT737123.2	0	0	0	0	0	0	0	0	0	0
CT737127.1	3.935458103	19.01106903	10.09036208	5.672865991	10.00241536	11.83014991	0	20.57632048	24.32809818	5.203324227
CT737182.1	0	0	0.278520498	0	0	0	0	0	4.145921136	0
CU019646.1	12.50938044	11.97529384	6.576307948	9.441465339	3.354727201	6.393485839	99.89920787	1059.686923	1305.806298	764.6169063
CU019647.1	1.959591583	12.67737569	4.625950002	3.384410261	0.30028224	2.768221863	12.35273861	15.77667469	10.74043415	15.01367114
CU104731.1	0.242694896	0	0.284884031	0	0	0	3.321155793	0	0	0.856824692
CU179702.1	0.291584266	0.123306066	0	0	0	0	0	0	0	0
CU179702.2	1.50785969	134.2760603	59.25570088	10.26678467	2.396401081	24.03375772	35.42911567	4.971636028	11.33662519	8.680266676
